"Grupo de documentos","Segmento","Código","PARTIT","GENERE","PERCENT"
2018,"Inés Arrimadas García","Violencia","Ciutadans","D",44.4
2018,"Inés Arrimadas García","Violencia","Ciutadans","D",44.4
2018,"Inés Arrimadas García","treball","Ciutadans","D",44.4
2018,"Jéssica Albiach Satorres","Familia_llar","Podem","D",44.4
2018,"Jéssica Albiach Satorres","Familia_llar","Podem","D",44.4
2018,"Jéssica Albiach Satorres","Familia_llar","Podem","D",44.4
2018,"Jéssica Albiach Satorres","Familia_llar","Podem","D",44.4
2018,"Jéssica Albiach Satorres","Familia_llar","Podem","D",44.4
2018,"Jéssica Albiach Satorres","Fem_igualtat","Podem","D",44.4
2018,"Jéssica Albiach Satorres","Familia_llar","Podem","D",44.4
2018,"Jéssica Albiach Satorres","Familia_llar","Podem","D",44.4
2018,"Jéssica Albiach Satorres","Familia_llar","Podem","D",44.4
2018,"Jéssica Albiach Satorres","Familia_llar","Podem","D",44.4
2018,"Jéssica Albiach Satorres","Familia_llar","Podem","D",44.4
2018,"Jéssica Albiach Satorres","Familia_llar","Podem","D",44.4
2018,"Jéssica Albiach Satorres","Familia_llar","Podem","D",44.4
2018,"Jéssica Albiach Satorres","Familia_llar","Podem","D",44.4
2018,"Joan Josep Nuet i Pujals","Fem_igualtat","Podem","H",44.4
2018,"Jordi Orobitg i Solé","Familia_llar","ERC","H",44.4
2018,"Jorge Soler González","Familia_llar","Ciutadans","H",44.4
2018,"Jorge Soler González","Salut_sexual","Ciutadans","H",44.4
2018,"Josep Riera i Font","Violencia","CIU","H",44.4
2018,"Lucas Silvano Ferro Solé","Familia_llar","Podem","H",44.4
2018,"Lucas Silvano Ferro Solé","Fem_igualtat","Podem","H",44.4
2018,"Lucas Silvano Ferro Solé","representacio","Podem","H",44.4
2018,"Maria Sirvent Escrig","Familia_llar","CUP","D",44.4
2018,"Maria Sirvent Escrig","Familia_llar","CUP","D",44.4
2018,"Maria Sirvent Escrig","Fem_igualtat","CUP","D",44.4
2018,"Marta Madrenas i Mir","Violencia","CIU","D",44.4
2018,"Marta Ribas Frías","Familia_llar","Podem","D",44.4
2018,"Marta Ribas Frías","Familia_llar","Podem","D",44.4
2018,"Marta Ribas Frías","Familia_llar","Podem","D",44.4
2018,"Marta Vilalta i Torres","representacio","ERC","D",44.4
2018,"Marta Vilalta i Torres","treball","ERC","D",44.4
2018,"Marta Vilalta i Torres","representacio","ERC","D",44.4
2018,"Marta Vilalta i Torres","treball","ERC","D",44.4
2018,"Marta Vilalta i Torres","Familia_llar","ERC","D",44.4
2018,"Marta Vilalta i Torres","Fem_igualtat","ERC","D",44.4
2018,"Martín Eusebio Barra López","Fem_igualtat","Ciutadans","H",44.4
2018,"Matías Alonso Ruiz","Fem_igualtat","Ciutadans","H",44.4
2018,"Miquel Iceta i Llorens","Familia_llar","PSC","H",44.4
2018,"Miquel Iceta i Llorens","Familia_llar","PSC","H",44.4
2018,"Miquel Iceta i Llorens","Familia_llar","PSC","H",44.4
2018,"Miquel Iceta i Llorens","Familia_llar","PSC","H",44.4
2018,"Miquel Iceta i Llorens","Fem_igualtat","PSC","H",44.4
2018,"Miquel Iceta i Llorens","Familia_llar","PSC","H",44.4
2018,"Mònica Sales de la Cruz","Violencia","CIU","D",44.4
2018,"Najat Driouech Ben Moussa","Violencia","ERC","D",44.4
2018,"Najat Driouech Ben Moussa","Fem_igualtat","ERC","D",44.4
2018,"Natàlia Sànchez Dipp","Salut_sexual","CUP","D",44.4
2018,"Natàlia Sànchez Dipp","Familia_llar","CUP","D",44.4
2018,"Natàlia Sànchez Dipp","Salut_sexual","CUP","D",44.4
2018,"Natàlia Sànchez Dipp","Violencia","CUP","D",44.4
2018,"Natàlia Sànchez Dipp","Fem_igualtat","CUP","D",44.4
2018,"Natàlia Sànchez Dipp","Fem_igualtat","CUP","D",44.4
2018,"Noemí de la Calle Sifré","Salut_sexual","Ciutadans","D",44.4
2018,"Noemí de la Calle Sifré","Fem_igualtat","Ciutadans","D",44.4
2018,"Noemí de la Calle Sifré","Fem_igualtat","Ciutadans","D",44.4
2018,"Raúl Moreno Montaña","Violencia","PSC","H",44.4
2018,"Raúl Moreno Montaña","Violencia","PSC","H",44.4
2018,"Roger Torrent i Ramió","Familia_llar","ERC","H",44.4
2018,"Ruben Wagensberg","Violencia","ERC","H",44.4
2018,"Ruben Wagensberg","Violencia","ERC","H",44.4
2018,"Ruben Wagensberg","Violencia","ERC","H",44.4
2018,"Sergi Sabrià i Benito","treball_sex","ERC","H",44.4
2018,"Sonia Sierra Infante","Fem_igualtat","Ciutadans","D",44.4
2018,"Sonia Sierra Infante","Fem_igualtat","Ciutadans","D",44.4
2018,"Sonia Sierra Infante","Familia_llar","Ciutadans","D",44.4
2018,"Sonia Sierra Infante","Familia_llar","Ciutadans","D",44.4
2018,"Sonia Sierra Infante","Familia_llar","Ciutadans","D",44.4
2018,"Sonia Sierra Infante","Violencia","Ciutadans","D",44.4
2018,"Sonia Sierra Infante","Familia_llar","Ciutadans","D",44.4
2018,"Sonia Sierra Infante","Familia_llar","Ciutadans","D",44.4
2018,"Sonia Sierra Infante","Familia_llar","Ciutadans","D",44.4
2018,"Susana Beltrán García","Fem_igualtat","Ciutadans","D",44.4
2018,"Susana Segovia Sánchez","Familia_llar","Podem","D",44.4
2018,"Susana Segovia Sánchez","Familia_llar","Podem","D",44.4
2018,"Teresa Pallarès Piqué","Familia_llar","CIU","D",44.4
2018,"Vidal Aragonés Chicharro","Familia_llar","CUP","H",44.4
2018,"Vidal Aragonés Chicharro","Fem_igualtat","CUP","H",44.4
2018,"Vidal Aragonés Chicharro","Fem_igualtat","CUP","H",44.4
2018,"Vidal Aragonés Chicharro","Fem_igualtat","CUP","H",44.4
2018,"Vidal Aragonés Chicharro","Fem_igualtat","CUP","H",44.4
2018,"Vidal Aragonés Chicharro","Familia_llar","CUP","H",44.4
2018,"Vidal Aragonés Chicharro","Violencia","CUP","H",44.4
2018,"Vidal Aragonés Chicharro","Familia_llar","CUP","H",44.4
2018,"Vidal Aragonés Chicharro","Familia_llar","CUP","H",44.4
2018,"Xavier García Albiol","Fem_igualtat","PP","H",44.4
2018,"Xavier García Albiol","Familia_llar","PP","H",44.4
2018,"Xavier García Albiol","Familia_llar","PP","H",44.4
2018,"Xavier Quinquillà Durich","Fem_igualtat","CIU","H",44.4
2018,"Yolanda López Fernández","Familia_llar","Podem","D",44.4
2019,"Adriana Delgado i Herreros","Familia_llar","ERC","D",44.4
2019,"Alba Vergés i Bosch","Fem_igualtat","ERC","D",44.4
2019,"Albert Batet i Canadell","Violencia","CIU","H",44.4
2019,"Albert Batet i Canadell","Familia_llar","CIU","H",44.4
2019,"Albert Batet i Canadell","Familia_llar","CIU","H",44.4
2019,"Albert Batet i Canadell","Violencia","CIU","H",44.4
2019,"Albert Batet i Canadell","Familia_llar","CIU","H",44.4
2019,"Alejandro Fernández Álvarez","Salut_sexual","PP","H",44.4
2019,"Alejandro Fernández Álvarez","Fem_igualtat","PP","H",44.4
2019,"Alícia Romero Llano","Familia_llar","PSC","D",44.4
2019,"Alícia Romero Llano","Familia_llar","PSC","D",44.4
2019,"Alícia Romero Llano","Familia_llar","PSC","D",44.4
2019,"Alícia Romero Llano","Familia_llar","PSC","D",44.4
2019,"Alícia Romero Llano","Familia_llar","PSC","D",44.4
2019,"Andrea Levy Soler","Fem_igualtat","PP","D",44.4
2019,"Andrea Levy Soler","Fem_igualtat","PP","D",44.4
2019,"Anna Caula i Paretas","Fem_igualtat","ERC","D",44.4
2019,"Anna Caula i Paretas","treball","ERC","D",44.4
2019,"Anna Caula i Paretas","Salut_sexual","ERC","D",44.4
2019,"Anna Caula i Paretas","Fem_igualtat","ERC","D",44.4
2019,"Anna Caula i Paretas","Fem_igualtat","ERC","D",44.4
2019,"Anna Caula i Paretas","Familia_llar","ERC","D",44.4
2019,"Anna Caula i Paretas","Fem_igualtat","ERC","D",44.4
2019,"Anna Caula i Paretas","Fem_igualtat","ERC","D",44.4
2019,"Anna Caula i Paretas","Familia_llar","ERC","D",44.4
2019,"Anna Caula i Paretas","Fem_igualtat","ERC","D",44.4
2019,"Anna Caula i Paretas","Familia_llar","ERC","D",44.4
2019,"Assumpció Laïlla i Jou","Familia_llar","ERC","D",44.4
2019,"Assumpta Escarp Gibert","Familia_llar","PSC","D",44.4
2019,"Assumpta Escarp Gibert","Familia_llar","PSC","D",44.4
2019,"Aurora Madaula i Giménez","Violencia","CIU","D",44.4
2019,"Aurora Madaula i Giménez","Fem_igualtat","CIU","D",44.4
2019,"Aurora Madaula i Giménez","Violencia","CIU","D",44.4
2019,"Aurora Madaula i Giménez","Familia_llar","CIU","D",44.4
2019,"Aurora Madaula i Giménez","Violencia","CIU","D",44.4
2019,"Aurora Madaula i Giménez","Familia_llar","CIU","D",44.4
2019,"Aurora Madaula i Giménez","Violencia","CIU","D",44.4
2019,"Aurora Madaula i Giménez","Violencia","CIU","D",44.4
2019,"Aurora Madaula i Giménez","Fem_igualtat","CIU","D",44.4
2019,"Aurora Madaula i Giménez","Violencia","CIU","D",44.4
2019,"Aurora Madaula i Giménez","Familia_llar","CIU","D",44.4
2019,"Aurora Madaula i Giménez","Fem_igualtat","CIU","D",44.4
2019,"Aurora Madaula i Giménez","Fem_igualtat","CIU","D",44.4
2019,"Aurora Madaula i Giménez","Violencia","CIU","D",44.4
2019,"Beatriz Silva Gallardo","Fem_igualtat","PSC","D",44.4
2019,"Beatriz Silva Gallardo","Salut_sexual","PSC","D",44.4
2019,"Beatriz Silva Gallardo","Violencia","PSC","D",44.4
2019,"Beatriz Silva Gallardo","treball","PSC","D",44.4
2019,"Beatriz Silva Gallardo","Fem_igualtat","PSC","D",44.4
2019,"Beatriz Silva Gallardo","Fem_igualtat","PSC","D",44.4
2019,"Beatriz Silva Gallardo","Violencia","PSC","D",44.4
2019,"Beatriz Silva Gallardo","treball","PSC","D",44.4
2019,"Beatriz Silva Gallardo","Fem_igualtat","PSC","D",44.4
2019,"Beatriz Silva Gallardo","treball","PSC","D",44.4
2019,"Beatriz Silva Gallardo","Familia_llar","PSC","D",44.4
2019,"Beatriz Silva Gallardo","Fem_igualtat","PSC","D",44.4
2019,"Beatriz Silva Gallardo","treball","PSC","D",44.4
2019,"Beatriz Silva Gallardo","Fem_igualtat","PSC","D",44.4
2019,"Beatriz Silva Gallardo","Fem_igualtat","PSC","D",44.4
2019,"Beatriz Silva Gallardo","Violencia","PSC","D",44.4
2019,"Beatriz Silva Gallardo","treball","PSC","D",44.4
2019,"Beatriz Silva Gallardo","Violencia","PSC","D",44.4
2019,"Beatriz Silva Gallardo","treball","PSC","D",44.4
2019,"Beatriz Silva Gallardo","treball","PSC","D",44.4
2019,"Beatriz Silva Gallardo","Fem_igualtat","PSC","D",44.4
2019,"Beatriz Silva Gallardo","Violencia","PSC","D",44.4
2019,"Beatriz Silva Gallardo","Fem_igualtat","PSC","D",44.4
2019,"Bernat Solé i Barril","Familia_llar","ERC","H",44.4
2019,"Bernat Solé i Barril","Familia_llar","ERC","H",44.4
2019,"Bernat Solé i Barril","Familia_llar","ERC","H",44.4
2019,"Bernat Solé i Barril","Familia_llar","ERC","H",44.4
2019,"Carles Riera Albert","Familia_llar","CUP","H",44.4
2019,"Carles Riera Albert","Fem_igualtat","CUP","H",44.4
2019,"Carles Riera Albert","treball","CUP","H",44.4
2019,"Carles Riera Albert","Fem_igualtat","CUP","H",44.4
2019,"Carles Riera Albert","Fem_igualtat","CUP","H",44.4
2019,"Carles Riera Albert","Familia_llar","CUP","H",44.4
2019,"Carles Riera Albert","Violencia","CUP","H",44.4
2019,"Carles Riera Albert","Fem_igualtat","CUP","H",44.4
2019,"Carles Riera Albert","Fem_igualtat","CUP","H",44.4
2019,"Carles Riera Albert","Fem_igualtat","CUP","H",44.4
2019,"Carlos Carrizosa Torres","Familia_llar","Ciutadans","H",44.4
2019,"Carlos Carrizosa Torres","Fem_igualtat","Ciutadans","H",44.4
2019,"Carlos Carrizosa Torres","Salut_sexual","Ciutadans","H",44.4
2019,"Carlos Carrizosa Torres","Fem_igualtat","Ciutadans","H",44.4
2019,"Carlos Carrizosa Torres","Fem_igualtat","Ciutadans","H",44.4
2019,"Carlos Carrizosa Torres","Fem_igualtat","Ciutadans","H",44.4
2019,"Carlos Carrizosa Torres","representacio","Ciutadans","H",44.4
2019,"Carlos Carrizosa Torres","Fem_igualtat","Ciutadans","H",44.4
2019,"Carlos Carrizosa Torres","Fem_igualtat","Ciutadans","H",44.4
2019,"Carme Forcadell i Lluís","treball","ERC","D",44.4
2019,"Carme Forcadell i Lluís","Violencia","ERC","D",44.4
2019,"Carme Forcadell i Lluís","Familia_llar","ERC","D",44.4
2019,"Chakir El Homrani Lesfar","Familia_llar","ERC","H",44.4
2019,"Chakir El Homrani Lesfar","Fem_igualtat","ERC","H",44.4
2019,"Chakir El Homrani Lesfar","Fem_igualtat","ERC","H",44.4
2019,"Chakir El Homrani Lesfar","Familia_llar","ERC","H",44.4
2019,"Chakir El Homrani Lesfar","Violencia","ERC","H",44.4
2019,"Chakir El Homrani Lesfar","Violencia","ERC","H",44.4
2019,"Chakir El Homrani Lesfar","Familia_llar","ERC","H",44.4
2019,"Chakir El Homrani Lesfar","treball","ERC","H",44.4
2019,"Concepción Abellán Carretero","Salut_sexual","Podem","D",44.4
2019,"Daniel Serrano Coronado","Violencia","PP","H",44.4
2019,"Daniel Serrano Coronado","Familia_llar","PP","H",44.4
2019,"Daniel Serrano Coronado","Fem_igualtat","PP","H",44.4
2019,"Daniel Serrano Coronado","Familia_llar","PP","H",44.4
2019,"Daniel Serrano Coronado","Familia_llar","PP","H",44.4
2019,"Daniel Serrano Coronado","Familia_llar","PP","H",44.4
2019,"David Bertran Román","Fem_igualtat","Ciutadans","H",44.4
2019,"David Cid Colomer","Familia_llar","Podem","H",44.4
2019,"David Cid Colomer","Salut_sexual","Podem","H",44.4
2019,"David Cid Colomer","Familia_llar","Podem","H",44.4
2019,"David Cid Colomer","Familia_llar","Podem","H",44.4
2019,"David Cid Colomer","Familia_llar","Podem","H",44.4
2019,"David Cid Colomer","Salut_sexual","Podem","H",44.4
2019,"David Cid Colomer","Salut_sexual","Podem","H",44.4
2019,"David Cid Colomer","Familia_llar","Podem","H",44.4
2019,"David Cid Colomer","Familia_llar","Podem","H",44.4
2019,"David Cid Colomer","Familia_llar","Podem","H",44.4
2019,"David Cid Colomer","Familia_llar","Podem","H",44.4
2019,"David Mejía Ayra","Violencia","Ciutadans","H",44.4
2019,"Dimas Gragera Velaz","Familia_llar","Ciutadans","H",44.4
2019,"Eduard Pujol i Bonell","Fem_igualtat","CIU","H",44.4
2019,"Elisabeth Valencia Mimbrero","Familia_llar","Ciutadans","D",44.4
2019,"Elisabeth Valencia Mimbrero","Violencia","Ciutadans","D",44.4
2019,"Elisabeth Valencia Mimbrero","Fem_igualtat","Ciutadans","D",44.4
2019,"Elisabeth Valencia Mimbrero","treball","Ciutadans","D",44.4
2019,"Elisenda Alamany Gutiérrez","Fem_igualtat","Podem","D",44.4
2019,"Elsa Artadi i Vila","Violencia","CIU","D",44.4
2019,"Elsa Artadi i Vila","Familia_llar","CIU","D",44.4
2019,"Elsa Artadi i Vila","Violencia","CIU","D",44.4
2019,"Elsa Artadi i Vila","Violencia","CIU","D",44.4
2019,"Elsa Artadi i Vila","Fem_igualtat","CIU","D",44.4
2019,"Elsa Artadi i Vila","Fem_igualtat","CIU","D",44.4
2019,"Elsa Artadi i Vila","treball","CIU","D",44.4
2019,"Elsa Artadi i Vila","Fem_igualtat","CIU","D",44.4
2019,"Elsa Artadi i Vila","treball","CIU","D",44.4
2019,"Elsa Artadi i Vila","Salut_sexual","CIU","D",44.4
2019,"Elsa Artadi i Vila","Salut_sexual","CIU","D",44.4
2019,"Elsa Artadi i Vila","Violencia","CIU","D",44.4
2019,"Ernest Maragall i Mira","Fem_igualtat","ERC","H",44.4
2019,"Ernest Maragall i Mira","treball_sex","ERC","H",44.4
2019,"Ernest Maragall i Mira","Salut_sexual","ERC","H",44.4
2019,"Ernest Maragall i Mira","Fem_igualtat","ERC","H",44.4
2019,"Esperanza García González","treball","PP","D",44.4
2019,"Esperanza García González","Fem_igualtat","PP","D",44.4
2019,"Esperanza García González","Violencia","PP","D",44.4
2019,"Esperanza García González","treball","PP","D",44.4
2019,"Esperanza García González","Violencia","PP","D",44.4
2019,"Esperanza García González","Fem_igualtat","PP","D",44.4
2019,"Esperanza García González","Fem_igualtat","PP","D",44.4
2019,"Esperanza García González","Fem_igualtat","PP","D",44.4
2019,"Esperanza García González","treball","PP","D",44.4
2019,"Esperanza García González","Violencia","PP","D",44.4
2019,"Esperanza García González","Fem_igualtat","PP","D",44.4
2019,"Esperanza García González","Violencia","PP","D",44.4
2019,"Esperanza García González","Fem_igualtat","PP","D",44.4
2019,"Eusebi Campdepadrós i Pucurull","Fem_igualtat","CIU","H",44.4
2019,"Eva Granados Galiano","treball","PSC","D",44.4
2019,"Eva Granados Galiano","Fem_igualtat","PSC","D",44.4
2019,"Eva Granados Galiano","Fem_igualtat","PSC","D",44.4
2019,"Eva Granados Galiano","Fem_igualtat","PSC","D",44.4
2019,"Eva Granados Galiano","treball","PSC","D",44.4
2019,"Eva Granados Galiano","Fem_igualtat","PSC","D",44.4
2019,"Eva Granados Galiano","Salut_sexual","PSC","D",44.4
2019,"Eva Granados Galiano","Familia_llar","PSC","D",44.4
2019,"Eva Granados Galiano","Violencia","PSC","D",44.4
2019,"Ferran Civit i Martí","Fem_igualtat","ERC","H",44.4
2019,"Ferran Civit i Martí","Familia_llar","ERC","H",44.4
2019,"Ferran Civit i Martí","treball","ERC","H",44.4
2019,"Ferran Civit i Martí","Violencia","ERC","H",44.4
2019,"Ferran Civit i Martí","Fem_igualtat","ERC","H",44.4
2019,"Ferran Civit i Martí","Violencia","ERC","H",44.4
2019,"Ferran Civit i Martí","Violencia","ERC","H",44.4
2019,"Ferran Civit i Martí","treball","ERC","H",44.4
2019,"Ferran Civit i Martí","treball_sex","ERC","H",44.4
2019,"Ferran Civit i Martí","Familia_llar","ERC","H",44.4
2019,"Ferran Pedret i Santos","Fem_igualtat","PSC","H",44.4
2019,"Ferran Pedret i Santos","Fem_igualtat","PSC","H",44.4
2019,"Ferran Pedret i Santos","Familia_llar","PSC","H",44.4
2019,"Ferran Pedret i Santos","Familia_llar","PSC","H",44.4
2019,"Gemma Geis i Carreras","Familia_llar","CIU","D",44.4
2019,"Glòria Freixa i Vilardell","Fem_igualtat","CIU","D",44.4
2019,"Ignacio Martín Blanco","treball_sex","Ciutadans","H",44.4
2019,"Ignacio Martín Blanco","Familia_llar","Ciutadans","H",44.4
2019,"Ignacio Martín Blanco","Familia_llar","Ciutadans","H",44.4
2019,"Ignacio Martín Blanco","Familia_llar","Ciutadans","H",44.4
2019,"Ignacio Martín Blanco","Fem_igualtat","Ciutadans","H",44.4
2019,"Ignacio Martín Blanco","Fem_igualtat","Ciutadans","H",44.4
2019,"Ignacio Martín Blanco","Violencia","Ciutadans","H",44.4
2019,"Imma Gallardo Barceló","Violencia","CIU","D",44.4
2019,"Imma Gallardo Barceló","Familia_llar","CIU","D",44.4
2019,"Inés Arrimadas García","Violencia","Ciutadans","D",44.4
2019,"Inés Arrimadas García","Violencia","Ciutadans","D",44.4
2019,"Inés Arrimadas García","Violencia","Ciutadans","D",44.4
2019,"Inés Arrimadas García","Familia_llar","Ciutadans","D",44.4
2019,"Inés Arrimadas García","Violencia","Ciutadans","D",44.4
2019,"Inés Arrimadas García","Violencia","Ciutadans","D",44.4
2019,"Inés Arrimadas García","Violencia","Ciutadans","D",44.4
2019,"Javier Rivas Escamilla","Salut_sexual","Ciutadans","H",44.4
2019,"Javier Rivas Escamilla","Fem_igualtat","Ciutadans","H",44.4
2019,"Jenn Díaz Ruiz","Violencia","ERC","D",44.4
2019,"Jenn Díaz Ruiz","treball","ERC","D",44.4
2019,"Jenn Díaz Ruiz","Familia_llar","ERC","D",44.4
2019,"Jenn Díaz Ruiz","Violencia","ERC","D",44.4
2019,"Jenn Díaz Ruiz","Salut_sexual","ERC","D",44.4
2019,"Jenn Díaz Ruiz","Salut_sexual","ERC","D",44.4
2019,"Jenn Díaz Ruiz","Violencia","ERC","D",44.4
2019,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",44.4
2019,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",44.4
2019,"Jenn Díaz Ruiz","treball_sex","ERC","D",44.4
2019,"Jenn Díaz Ruiz","treball","ERC","D",44.4
2019,"Jenn Díaz Ruiz","Familia_llar","ERC","D",44.4
2019,"Jenn Díaz Ruiz","Violencia","ERC","D",44.4
2019,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",44.4
2019,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",44.4
2019,"Jenn Díaz Ruiz","Violencia","ERC","D",44.4
2019,"Jenn Díaz Ruiz","Violencia","ERC","D",44.4
2019,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",44.4
2019,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",44.4
2019,"Jenn Díaz Ruiz","Salut_sexual","ERC","D",44.4
2019,"Jenn Díaz Ruiz","Violencia","ERC","D",44.4
2019,"Jenn Díaz Ruiz","treball_sex","ERC","D",44.4
2019,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",44.4
2019,"Jenn Díaz Ruiz","Violencia","ERC","D",44.4
2019,"Jenn Díaz Ruiz","Familia_llar","ERC","D",44.4
2019,"Jenn Díaz Ruiz","Violencia","ERC","D",44.4
2019,"Jenn Díaz Ruiz","Violencia","ERC","D",44.4
2019,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",44.4
2019,"Jéssica Albiach Satorres","Familia_llar","Podem","D",44.4
2019,"Jéssica Albiach Satorres","Fem_igualtat","Podem","D",44.4
2019,"Jéssica Albiach Satorres","Familia_llar","Podem","D",44.4
2019,"Jéssica Albiach Satorres","Familia_llar","Podem","D",44.4
2019,"Jéssica Albiach Satorres","Fem_igualtat","Podem","D",44.4
2019,"Jéssica Albiach Satorres","Fem_igualtat","Podem","D",44.4
